"id","customer","isAnonymous","anonymousBind","createdAt","ipAddress","useragent","acceptLanguage","consumerApp","unnecessary2","touchpoint","location"
"100231","119","1","MAC_ADDRESS","2021-09-01 17:24:22","71.177.37.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","et-EE","","bDwogGkUgnLKnqLjLKJgcSFqMs E ihjalsBdqeIUWJxs iBFJDBJOFvNoJYxamFmiwLHDYaDWbOQIjnjBDzgtrqbWfesKrf","CAMPAIGN_LINK","2"
"100232","183","0","","2021-09-01 10:52:32","67.235.161.49","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-GB","ikea-ios.v2","sDWEpdggNmlaql uOTSDIMRonDsNyOYqGZxLbtaXMNpWYCnQBWGeUIIsQ dHhtdihdzxPnpnNLKtN","BRAND_WEBSITE","2"
"100233","142","1","USERAGENT","2021-09-17 00:20:12","153.108.201.157","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","de-DE","","lVikOvqcKptrrVAarTJfhiVIutYLXeNRvLGYGcOgmrhGYBQamrFxNSbyZjLphBUNbSLFonHEgbhPLQKAWCxtmOjddNAhbsE","SOCIAL_MEDIA","9"
"100234","138","0","","2021-08-07 08:45:23","227.121.244.205","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-CA","","fMiJfjQkMIMjcrDNlzCsFDyuAJqjyJXwKfqCMSKQXdcdpgGrmDZmKtBkXeAmBMtDzmArsjLyKAuQkafkkKDJxVgScOMJBIcDGoa","BRAND_WEBSITE","1"
"100235","179","0","","2021-08-15 21:43:50","61.94.207.241","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","fr-CA","","yEIWmKDAgwRTneOtoJlGHaDSOMXupCgaNtNihpS VAHDrZuZGKwDorHxHdWJOOhwQUjQEhxhhICJvDckJZsHOZiiRbfuwUjW","E_COMMERCE_STORE","4"
"100236","131","1","IP_ADDRESS","2021-09-20 22:24:12","18.162.179.180","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","et-EE","","mWNtTmOiEgjYnBnWxegCTngXOMxNkgGlPboABZeAnBkViPRmWPbZHIywdkUwjShHmzUfgrVwjau","MANUAL_CODE","1"
"100237","195","0","","2021-08-21 06:05:34","242.187.70.217","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","et-EE","","qrLFvLWMxLoNIBr sBEDCNVTBmeeorihkgOQwqTnjTiVbwRmDBlzWGKEgbcKJEDR PgrsFjITkvaLTZotfDGcBymllzFSPLV","CAMPAIGN_LINK","4"
"100238","154","0","","2021-09-12 16:44:26","9.84.244.221","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","fr-CA","","tAtpIRRCwQyXALJcRTs FjAAZhNGt UfCmWj NKgbgANGkRzIIzuFQRIMxtYcGvpCJF MfOCO","SEARCH_ENGINE","2"
"100239","141","0","","2021-09-07 20:44:41","73.240.104.132","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","en-CA","","pO nLIxjqBnCMaPwbpHlWJJkyaMjqhVQRsrudwqXydOwpmwVEjTnVdJBJmhBglGOnWfD","MANUAL_CODE","1"
"100240","119","1","MAC_ADDRESS","2021-08-29 12:52:36","127.198.20.51","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","es-MX","","yrrOyKcvRkSgDzhrLTjEBGP HLyeELoEZagkrPumDuEpzwOCHJjAWrO","E_COMMERCE_STORE","2"
"100241","115","1","MAC_ADDRESS","2021-09-08 19:57:56","152.81.218.247","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","de-DE","","FBYtRHGQngkFMTBavecFvFOCigKfDvinZQVxZQFFJZQxareOZLlfjmTXQdzdO","ONLINE_STORE","7"
"100242","134","1","USERAGENT","2021-09-18 08:19:01","215.18.204.76","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","de-DE","","vAPzSgMozgWYkQLaerLyNsiLNaWSfKYoJlSDyiYczHVZDkxKvRl i QOzmNeUFHENKAWjtuyvfNePbgfRFjZzdLbbTmfP","SMS_CODE","10"
"100243","134","1","MAC_ADDRESS","2021-08-03 20:27:06","244.130.102.25","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","es-ES","","GIIkzYKzGAZyYnLkiMoAQiTmFXvgJqpXiMdKuMPSpvkKNqEIIiLPbuLHLxWfISOxxVjCKFIzUPsNMfQUjTdSjnfRzLtiQtffTe","SMS_CODE","6"
"100244","124","1","MAC_ADDRESS","2021-08-30 17:01:32","165.12.35.221","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","en-CA",""," RDq NVxZPNxnPvgqvXWejrfmDGogOLpSXJdE XFmjMHDqTHPrXYZPShNzOGRJqsT","M2M_SDK","9"
"100245","155","1","IP_ADDRESS","2021-08-30 08:41:59","19.82.4.28","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","fr-FR","ikea-android.v4","lnAWXmdKBEhOcvULpJ shSAaHxYhoOMVmkdVpTglDNoiKnsHRUNfdmpvbONztJ","E_COMMERCE_STORE","2"
"100246","195","0","","2021-09-06 14:54:58","109.219.44.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","de-DE","","YXYdTCImZrdTWELunc aUrzVbkV GwgnWrFRWemXWBPCYxQbmjpNuzAQkxfZFILyiQkPRnpIqFUEeDthBLa","PUSH_NOTIFICATION","8"
"100247","195","1","MAC_ADDRESS","2021-08-28 04:08:19","72.194.168.86","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","et-EE","","CRzmOHDZbuEUxzJOhxqobmNWvuNxIGNJBoUUopJ fqa  uMFgwMTXJQUzJlHHNzwUfi","MANUAL_CODE","6"
"100248","175","1","MAC_ADDRESS","2021-08-12 18:04:40","147.16.147.81","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","en-US","","TAUgkvPIZ BcTvVlaKqGLBxvVZRsOTTUqXXjittsTbgvmhJoWsYMpkHuKYvtRBvrjLqDTiYjQfYE","SOCIAL_MEDIA","8"
"100249","189","1","IP_ADDRESS","2021-08-06 07:11:22","167.243.172.187","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-CA","ikea-ios.v3","JDhwYJmDhUsTyORfA fCBQypXGHdZWOdTiFlniOVfPqSuohrTmRATYeEGdQd","M2M_SDK","8"
"100250","186","1","IP_ADDRESS","2021-09-14 22:36:17","50.33.122.164","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","fr-FR","","XZkikYrXcnDNNcsBMijpVXIVPRdxiVTmlvnXnkLTXrzvBsySPoSrGLDrSneegvOHcSJadqtNkAGrPKVeu","MANUAL_CODE","10"
"100251","157","0","","2021-08-13 14:07:42","95.4.238.86","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-GB","","sOijtftmmCKKryrfi LhFpQyuTjLMQvQCAWrPuZMxfMrZOdybIISURsRSZWJfbQBrOinEOyluJKqKsIyvq","ONLINE_STORE","2"
"100252","111","0","","2021-09-13 07:34:02","181.24.110.227","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","de-DE","","uro DZKqbw GSoA GNTcwyAYDeKikVfArSYwuYVgokREKlcCcDxku lPEh OLZACU CYwnPZSzGTiHYHTFbuIUyOPJMcZnRrjp","PUSH_NOTIFICATION","7"
"100253","195","0","","2021-08-23 10:45:08","223.241.122.98","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","es-AR","","FUOhfbvXLURlJinRYqJEodBCJlPBvLmzvqqUusvtoaQkdIuPeFZiPMyjlgklYLfu HnaWIkyogkVltuySAiyJDcDIgp","SMS_CODE","4"
"100254","144","1","MAC_ADDRESS","2021-09-02 18:01:18","213.60.185.207","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-DE","","EsdVrfYBKqGJwKdANTALcQqCPMUYOocvAMiQLBYfbrrVkaTjYfXUTxKKvzMqaymZSr tgWCQqKaLJf HwXmxMYAhcdvYRQj","SOCIAL_MEDIA","10"
"100255","115","0","","2021-08-05 21:16:45","10.218.153.162","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","es-MX","","YOJxGI cRxYDCKteREnxuQqlUwKNFGdfKCZOqfNgtmmrPRMfjobmbxnOnUWF syDkRMOUpcoup","SMS_CODE","1"
"100256","192","0","","2021-08-05 08:45:31","128.190.168.2","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","en-US","","mghoAxrhPWIDJoicKZLJHmwIOUHzeWCFICHEWWIBuryRIcqJNolwnRprJiPrXefirDrJjHkLUdHmUIhzRXp","BRAND_WEBSITE","6"
"100257","139","1","USERAGENT","2021-08-05 14:12:15","202.102.57.156","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","en-GB","","ZoQsAbUxqxohnEJsQKguWRKDFOjOqbIeYpIjyBHzvDS VgLTv cfjZNqssdaRxUsLFpOxNVsbEipQXvBjLkxhAw","MANUAL_CODE","5"
"100258","164","0","","2021-08-06 07:56:05","124.111.151.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-CA","","DimiGPawrQjvMFeMAZeDceeAZRQEnSaqTgbEJgMrSAlhnAvZPDlVSeyJYKnbxZDLtKIUJLakq","SOCIAL_MEDIA","3"
"100259","145","0","","2021-08-08 00:46:57","118.126.177.182","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","fr-FR","","tlpXOgCXknivHfuFMHv WM PqyjiWAottARXZJGq tasLjwMsUmNm wDZGgjbeE UQVB dlfusoIJyPbwbYCPyPMUPbWssAz","ONLINE_STORE","8"
"100260","149","1","IP_ADDRESS","2021-08-12 12:30:10","26.127.87.234","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-ES","","OtSTNkmMGRzaUVaeoxQIvrVJglcjecRcHdjl DzCASnbKIiAiuoosXrnIaIEWVqo","M2M_SDK","9"
"100261","170","0","","2021-09-07 13:22:45","87.25.15.209","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","es-MX","","bNVthUMhUQypyIVd FyhlJmKQxlulUJerP CbMlKdkFOQHoTbmeBuZQFRIWKYqaIgGbZOGF","PUSH_NOTIFICATION","4"
"100262","125","1","USERAGENT","2021-09-15 23:00:43","185.92.42.144","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","en-CA","ikea-ios.v3","RcyjTCbkOFwxqGks kpRgEVbkhZolVgm bd dLhfavygxsqDeGycQvCQfefHrVZkmrQxeLPvSMYz PeRYzbuFOq","MANUAL_CODE","8"
"100263","180","0","","2021-08-28 11:09:46","136.161.102.83","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","fr-CA","","mJMnHAn UXPgiCLIvWFvKCZCUtSIxVFvoSFteLFnNhBngELdqxdkUQaXIT VAXKcDbVZfbomJLNKcp","CAMPAIGN_LINK","7"
"100264","189","1","USERAGENT","2021-09-10 15:15:30","150.8.141.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-AR","","cfiLsMXXQyUVGbaMuzVBoDsD OcJtzVJePFbczTtkZVDsDVKUmjPYcWxUFErcChMnrMLUABCwX","BRAND_WEBSITE","9"
"100265","139","1","USERAGENT","2021-08-25 01:42:08","174.26.100.84","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-FR","","WcwNBIxdndpVzytuRpQBKHmlfrqMxhZkwZvncfMrwJUNXODXrdxcXTL","M2M_SDK","6"
"100266","135","0","","2021-08-23 13:35:12","138.83.133.141","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-MX","","JnwugCavVKdExUFOtNTQPvxZ linDYrgzuKyTLkHpmPdKhqCyqZUgwJjogzKZeG","SOCIAL_MEDIA","2"
"100267","189","1","MAC_ADDRESS","2021-09-11 18:09:07","93.139.117.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","de-DE","","RRmNIoylCYVzNOfNRWbJRWNPuOoJchc pdwqSsTzgyVDbmJRqiOUxbBxdTj","M2M_SDK","8"
"100268","162","1","IP_ADDRESS","2021-09-02 19:44:38","194.169.6.166","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-CA","","lVnJOkGSABOgrgQQIjnBLjIBckvoPzKixZwURtzXFhHid cVdkVSVPXBLFKdSrik ZYVgXwqLqVmKXDUXrokjD","SEARCH_ENGINE","2"
"100269","137","1","MAC_ADDRESS","2021-09-26 23:04:51","98.208.85.120","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","en-US","","BPEPYTNIoGtbkuAgGdXBLHNxjMnbpagNfbTxpcMcu Ws YcqwFTbpgnFjdDwAeGcc TorBBC PtGUoNUEeIogwVN FPOQDzNSpU","PUSH_NOTIFICATION","7"
"100270","161","0","","2021-09-22 02:42:06","111.34.254.90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","es-ES","","QnFPUwonYESHCKdTNDhdDgBShFlJGhAcULuahgfjIkbUGwnCCcaJzBdjhXOEUxAKjLGig","MANUAL_CODE","3"
"100271","105","0","","2021-09-06 14:58:04","142.48.0.173","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","fr-FR","ikea-ios.v2","SrROomWieAPkXKAnNsyoetvoqETeOTC koiFbiWHXPGyXsPdbXfwhXd","MANUAL_CODE","8"
"100272","152","1","MAC_ADDRESS","2021-08-06 15:36:59","78.111.225.87","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-AT","","iGYzrowBIotZwobQZgBYJeqRaxOUv DuhCCbyfJtMyEjDMTfHjDdWfcI LbRpzFoI","SEARCH_ENGINE","3"
"100273","121","0","","2021-09-06 07:10:50","129.217.89.98","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","es-MX","","TrxrzrKuXtlFbWNsCrAgsoPZSDDZp cWHkKBxKGVnUuOwUOrwdaeaceDGHuThGvTwInKAOokhmfD","SEARCH_ENGINE","5"
"100274","197","1","USERAGENT","2021-09-17 01:04:04","252.121.34.245","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-FR","","seQzF NliCiXmWJcqYhFhnTorSJMElILiqwoqhwnCQNHqPtdDPWpocKlnQhf mzOyPpkkT","SEARCH_ENGINE","7"
"100275","125","1","IP_ADDRESS","2021-09-02 12:55:58","240.100.96.189","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","et-EE",""," xezywshLRiUGsGHJOeMwEtVSHhAPyiiSvjpTYBelqcRzcrtUmHjk","E_COMMERCE_STORE","10"
"100276","179","1","MAC_ADDRESS","2021-08-09 16:00:42","41.176.253.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","de-AT","","ASNFWLFuQrzWm BpEfvhixJNlqSPLOqHThHNazSCIFfQhXYhIUffMLeWSXOnQxarlbNEIKipdmaMtpyKqgdaBsop","E_COMMERCE_STORE","10"
"100277","175","0","","2021-08-19 08:58:44","186.35.20.25","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","en-US","","tlJCoUohGJOCexAncXujDWcWLtagoueuSwDErhDQ WucsnvqTOzLkNuRHqTCVPqMzQEfMHo","SMS_CODE","5"
"100278","113","0","","2021-08-21 22:11:26","138.60.226.82","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-AT","","qxVtOLqPvNLEUpVJxHtfwUcMarHrtiDuXQVqvvttdburHvaoJWnsPHM","E_COMMERCE_STORE","10"
"100279","179","0","","2021-08-18 20:15:06","136.15.218.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","et-EE","","AyPQBKCPpmYKxgDvAzMnRjUEVENHFbFmahhLDJwIwQMeO lPlTHPvjHjqPQUiyEhAjVEtIXPcUCY ","M2M_SDK","5"
"100280","189","0","","2021-08-14 02:55:50","206.94.51.131","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","de-AT","","fUHtpUZRVxpeoqjxZvyayzTjGPTcHMnIpDEyNceIgMNvGGECOReranmx FBNKhHbcYbffigLdwBmrHLisARtBcfMD","ONLINE_STORE","10"
"100281","152","1","USERAGENT","2021-08-24 17:00:28","252.15.182.241","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","fr-CA","","XMtOFFjyLOIZxjZtZBVwlWJShdCzyBCstHuoaWwaPEBKmszHBwsVbsMkyaeLG","BRAND_WEBSITE","10"
"100282","121","1","MAC_ADDRESS","2021-09-02 01:51:14","39.20.41.6","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-AT","","AzCTIZyUceDTNxCZDzKyGSNswInFedrUnGgvkEZHuXeoDsSxoFGqxiYxpsmn","E_COMMERCE_STORE","3"
"100283","109","1","MAC_ADDRESS","2021-08-14 09:05:16","49.112.11.160","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","fr-BE","","DPipMGcnZBZsqv DoSMvthKDCAhGOeVOgbkgZQgThybXBxXyKEiIjZwYEMShwLacXvIGcegeaFuNaQBkysHdcLHIXGilqAzZ","MANUAL_CODE","7"
"100284","183","1","USERAGENT","2021-09-26 22:30:27","213.100.132.176","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","es-ES","","oTsODcBPjEeUvyIicIXsGZvmYzWWicIPXlagYMHHqvWooyLsDgHJxBowkjKtsGfkbzMePmQtjDJ GYxXIQESNOWusB","ONLINE_STORE","7"
"100285","170","0","","2021-09-12 03:26:04","165.204.149.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","en-US","","XqgPVRa puVZ tYNokU LYkOcgFYEvtMCqBDJmrwtKKL fSutNhuYFUqWzGMSox","SEARCH_ENGINE","3"
"100286","141","0","","2021-08-01 21:02:44","31.236.151.155","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","es-AR","","FcUwnajFBYcHLImuWrYyDQqIImkKEvxxukmdIKzgn srFKllDCXPmYkEBcgshqDItyYjwNDVEtUquDoMixcAkWwe","CAMPAIGN_LINK","4"
"100287","102","1","USERAGENT","2021-09-15 23:23:31","132.45.167.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","de-AT","","HCfgAdfNREQBgLCcgqoeEvvyyzmFciEgzLGzBhSRlkjClkAwySVDUSHpJwAsZjFMxxdpouY","SMS_CODE","3"
"100288","192","1","IP_ADDRESS","2021-09-17 12:25:44","235.29.7.244","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","de-AT","","FCXEKdyifQJrBKkfKyNSuScoWhhDyDELoUmnUoXilAtNnAeTMJDarvMZwSGCpSEkYNv","MANUAL_CODE","1"
"100289","127","1","MAC_ADDRESS","2021-08-30 18:23:27","62.35.182.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","es-AR","","eWEFsvUDoiJubVxkTGRLtycxRKlJNhOLyTpVOsnVsmKnrqARnfU cdDuiibzlsTICumRCb","MANUAL_CODE","4"
"100290","171","1","USERAGENT","2021-09-07 05:00:09","23.142.175.103","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","es-ES","","AuLXvouUpZeooECBsoENxLYzHcPpgGKwiiOTZ HfiUSUQCuQdISgrmAt trzGFbmYIMmCXomPjibdIkxymsVJoOsEGAEmqVBHrnp","M2M_SDK","9"
"100291","118","1","MAC_ADDRESS","2021-08-13 07:13:20","8.31.59.151","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-FR","","KidkcSBasRbRnjhGGUFZNjCpQfQRlBgmNjMmtcxyAzyoRioNRcYtcPhP","M2M_SDK","6"
"100292","104","0","","2021-08-27 00:15:10","136.232.70.21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","de-AT","","KbQQMHew iIZBDRAyKVZjXWWdGeiQQHkDXFFoTYediBnIesShHzJsoyuVyKUOTSRBdFTCJ","SEARCH_ENGINE","7"
"100293","171","1","USERAGENT","2021-08-27 04:53:16","118.191.216.182","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","fr-FR","","P lPJOThElQrcZRBDVNOLppdNxDkacfEoVhZwMDgIramxQZhsqhSLeHFqdKpnNtConRNCTxkSHlBQToeNzUbwj","PUSH_NOTIFICATION","4"
"100294","199","1","MAC_ADDRESS","2021-08-05 05:25:44","183.41.2.182","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","en-CA","","iYQfSZhhpSZWLwNEGykvDBejOlyMCUBWbvYbUBfTFLLuiGFHqpOsEvfxOrwQOQcRDLzrLBrbRUosybTALhAunxhGrHzv FISaSZ","SEARCH_ENGINE","1"
"100295","178","1","IP_ADDRESS","2021-08-26 16:32:12","15.234.7.66","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","en-US","","yK UWDdAqelyFkJLsTVDqVtYbWjDeKVaYFyMNbWRUcqTpTZYcyUUReOYcVEa","SMS_CODE","10"
"100296","138","0","","2021-08-12 13:32:51","164.55.54.4","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","en-CA","","WUDJ OXqOWBzhJdJjgYDSpswgTFpAGXROcMXrDTBMlOLIIGnsyYBJSFdysEBjMsCphhSibqlOFBdUJzltei ATIwkF","SMS_CODE","8"
"100297","199","1","MAC_ADDRESS","2021-08-11 15:04:42","48.184.255.67","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-DE","","mUDFxdSnCBUccDOiAHgQwaGYaS lLobwGR ljbbsAGvPgBmqvyW","SOCIAL_MEDIA","3"
"100298","185","0","","2021-08-22 15:41:07","128.119.72.160","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","en-US","","IyxXFhUOnWxbfrmHsowzIBhShKqoKQAbtcXAiGhweVODeELtXbAj t","ONLINE_STORE","9"
"100299","176","1","MAC_ADDRESS","2021-08-24 21:38:56","25.2.222.233","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","et-EE","","ZV UYqpXmTzcG rPHChZxMcGDK YaqzBJmRbrqHjWiEXxCHDejEIDzkZBibfmlfByabzNZjIMdnlBb","CAMPAIGN_LINK","9"
"100300","172","1","MAC_ADDRESS","2021-09-21 17:31:32","191.128.0.53","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","en-US","","IhBNzSWdpFHnApyRBlPuFmNesMieDKtiFozeaBhwtX jiRwTDeRSNNKJgJ","SMS_CODE","3"
"100301","119","1","IP_ADDRESS","2021-09-08 22:36:58","46.127.12.135","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","es-MX","ikea-android.v4","OgNZjTgDhKEPlYVKbZWBFtINnxchQmJlqzRnMmrhhIMprlfhWxgMMUTGYLYuxllzWkTAFSXdnwLbZLLepnXgiIlCeIhXeJkB","ONLINE_STORE","8"
