id,datetime,session,journeyPhase,product,referer,unnecessary5
1002212,2021-08-01 09:45:04,100477,COMPLETION,138,PwhIbynwgqAjhAQ,kdpgedDmn MRTFhSsoVrMUJOoeqaHgajaxlDegmJiwEvZKMFHGjlExhxYr Ea
1002213,2021-09-20 22:33:56,100124,CANCEL_PAYMENT,129,bRAoXgDCNOOEsbZjfaMIH,yLea briUvNvpmogYvEdsnnMGZn gqtQTmIOWdFdtZFbnAobOpo
1002214,2021-09-15 07:24:39,100020,BROWSE,120,O,ktTWCddlJktzgWpnUKFRhZYvuyVrDHNXcvWYvRz
1002215,2021-08-09 11:26:11,100524,SEARCHING,107,NQxmVBYmgWhRxI,FuzM G r gYu wGUjhfYGqclrw FiYlWMVdAZluErQWpzwfRDYDJLRyPAaOjrNFqYebkigZKPBtlRJL uuVkB aawTDDFAqib
1002216,2021-09-12 17:46:23,100923,SEARCHING,110,dTpZcxFNaozuslmiQNzM,CnZnlMRgLsvXyrssRFkWLgZLgLQZpgAczKkZqwnRCrRBYdwqdxxgLgSaJtuKuztjO fjvm
1002217,2021-08-28 09:33:52,100805,COMPARING,111,OTJdpym,usGtKehXYTDOAsWG iqetNbKmYxKKvPVhcsNxpORgKsKmMQtirgMApIWIMQqxJrGCUEinGVbuGrrkmH
1002218,2021-09-06 05:51:54,100213,COMPLETION,111,sRngmjMANkOnSenWNAWkdbAG,ZfoJIxRxbnjXaxrfkCsxPprPSNYvxhmZqgTLbqLoHTTOX XqiyQBJPfBLAfrHijFdmsnDtFZLHckUzI
1002219,2021-08-24 20:59:15,100947,CANCEL_PAYMENT,136,ogmjAoRAioPfYnX,pAVBoedLVBeqJUcydcU
1002220,2021-08-14 14:45:09,100646,LEARNING_COMMITTING,126,SxfdsGimWBPZhEaV,VvtpDfMBBPUNXsWXoaTlJgbOgldMCakeABBvpqMIDjzcFGgwAzKRDWcoqsdUsKlstxXrwxkhoqLi gWfEYxpgVronH
1002221,2021-08-07 09:11:43,100745,SEARCHING,142,AfcrMiRGT,f cksKkNGdbBMeOgLsCFUmysGPmJCtUzDcergvEecKt badKcXTkbvRWNKlvSSjeUZeCnIlrqAPVdhJVAuT
1002222,2021-09-13 22:13:56,100136,FILTERING,101,kMtxmgbmpCGZQcvSlLl,cOeAafD iuprSEBKIIvK YPeZyTEGKUiuUbBUKBRADKAYteWZTubWQbJFSXfACpTk
1002223,2021-08-22 07:57:46,100361,CANCEL_PAYMENT,133,lArh,PJIgWRDhkZzXEBbuZvzBjBBGuNAK hSEkOHfHBJ
1002224,2021-09-09 16:48:30,100762,FILTERING,146,BDGarMwfjiBDbD,ULZhXPmHzOyuZXUBarYCLTviPaZGOvNoYORVpBvisNLgjYpPuavhjPXRuHlRjSKqDBSnJmVrG
1002225,2021-08-14 10:33:04,100037,COMPLETION,138,XKLMdJGHKoYiSpYTGOIsJufdme,HLXGvoMHOkVbabMeGNQHkkMDsXnzXTxDptMVgdnCToPRRhwlJdNCIfv
1002226,2021-08-27 02:34:33,100003,COMPARING,117,,TrlVFRlOxWPMrxQSSkFsPrVJzmeUjsRWBVewACifFdXHuBIJauDpFUkSMcummNsJmQjLTETdR
1002227,2021-08-25 20:35:02,100218,FILTERING,142,RuVuRMVKyygEHtNOgQncpAF,MRcrGnLXKaFo
1002228,2021-09-21 02:29:45,100785,SEARCHING,137,MxeXD,tBNuhtVfEKxfmUbHy
1002229,2021-09-13 06:08:14,100016,CANCEL_PAYMENT,144,XhvAyWORKS,HHQSvNUAapKfrVImZCJikKIvEcSvZurflRqmEehJMSwnXGtlzflHKRRMWrgAGs
1002230,2021-09-09 22:54:46,100363,CANCEL_PAYMENT,104,ycZyAIPZdmuXdnSdUQE,RTsUxdqFFgyknstrvUkBMGnNHiBaKYYiKldjAZIWWPwhNshmHvwc wAAbPYzWrvhVQWZNymyDQLXuDThkBtYwpqqz
1002231,2021-09-15 07:37:24,100119,SEARCHING,133,kqgCrTZVQILgooQAExILjNC,yXVilnMzcaaktWHFgOqOOFWuJBo fMnwGYOhbuqdTgWfhATqWaAelXoAxSRV
1002232,2021-09-14 21:15:24,100153,LEARNING_COMMITTING,105,AlRvFbJatZ,ZXehwNswjlCbIimnaOHasOMvXILVPfNnQZBXClfXDS
1002233,2021-09-24 12:08:24,100119,BROWSE,149,LShAsxOEXGpRaeplJIgiqOyLhH,IUvThnsPrtiZjMnwDWbglXmfSZbICJllyK FjjYexFyeoxZEFgqDRDalVoKRTvkUFhyJxeUaBRNYpmMXRvWlPnoAkQGuxINO
1002234,2021-08-14 18:57:28,100321,COMPARING,124,jCCiYtPEtnJhnqvWhHLx,fScwhbtEEehcpfiQIiGjfopiJinMSwIzrHsMXRxqa eyAzBBREouRQgkmHoPJKSUA
1002235,2021-08-04 11:11:54,100964,FILTERING,141,vWlLRZAIiYNdelgGnhbyrQxmTHFcW,ErYQpbwXuAxcNYlvmONaESYxRNRJQURETNw
1002236,2021-08-06 12:43:22,100483,SEARCHING,111,cYQNvVAxmXaNLOIpZrSjiTDQHiLt,GyrQqblebakkbyyQuCJlajzAFeHwBiLXIDOhUhMtaeXSmQmjSVPPGYiQUo o yRauMcRViczBYjULbFRjdw
1002237,2021-09-28 23:55:06,100473,COMPLETION,116,Yif,HIYXkNwS oSdePChyQKquVnROchRcoStAYFMWUoQFYCPskhxpxLIqZYWYOcFPsamKU
1002238,2021-08-11 21:04:01,100485,SEARCHING,102,YMQbykRqMieYMDHRLCypuOOX,XGwIEOsYO DiiHSfuceLmEvAnFvlllvssADmZkYgEJLrGXLkC BSbrN
1002239,2021-08-03 05:16:05,100792,COMPARING,115,ziWbSmTdfxfdl,BoXslKWKvsUrkoQtouhvsQPkJRwuApMm FACIKBqJvLhF
1002240,2021-09-27 05:18:27,100917,LEARNING_COMMITTING,102,tGjCV,TGgYAwJVTfUUaYd
1002241,2021-08-06 07:51:05,100507,BROWSE,130,UjKgSb,GgTsVXqUQuPqSsAniDK
1002242,2021-08-24 04:09:20,100312,SEARCHING,104,ipqFuqR,zBmdePOqxW
1002243,2021-08-14 00:35:59,100520,FILTERING,125,jUtGOmLNRVVgMYdaAbswmsmBvrGul,CQHMCSHfaFBCniJJcbvQgaptGBqbiJ
1002244,2021-09-04 07:59:47,100044,COMPARING,130,vHCeSpKyTjfOjgvtmzhqy,vdAgDeWp cUadOdvP aqTtKPALgTcDPHAAwCLUBklxNpk
1002245,2021-08-16 16:16:11,100110,COMPARING,133,C,jszBgKUgvMiqCNWUrIFCbsHdH
1002246,2021-08-24 20:59:48,100358,BROWSE,138,jM,mezBQrBez UtcUaXGitSJWTuuhujfgjHpqmu
1002247,2021-08-21 12:14:41,100330,FILTERING,100,iMBwujWEtxiunZtOpMT,MMrwKTfpqZjpVQ GaBajPJTNYNZASFAnDHrWA aejijoHHXwuhXod
1002248,2021-09-27 22:13:36,100155,COMPARING,124,rzFUXUMngHgHUIEfIdWvTqvlFcO,FwqFBxDKMLzDUvxdiAuuZpNEpzQkyEFS zqnVVHqErYGU
1002249,2021-08-12 02:46:43,100755,FILTERING,101,bbe,EmJVdVVVDuiqmNoilfQMlPJavQHKrjLXqE IuarxPNZOllNPyCXKSOzBvoEEwxVnlCOrZbXpMlIlJg
1002250,2021-08-06 12:29:19,100959,FILTERING,137,OIZiT,"jzIReukfGCGOwpRyZHvfyOQDusYRqXOUsoOiemVAgiUXVUGef BBImQCESPoTCbTmJjjUuNJDqbp "
1002251,2021-09-10 08:03:01,100343,SEARCHING,119,KcqjSEFGVZOwTZBPOiUH,VSrpjpOcGV OSqinLNCFWIyHSZAyaEqaMMKPcUsIRpXcmc ikdpvVhiZBYiPGhfxIabaPctDsGLsS
1002252,2021-08-08 14:52:38,100055,BROWSE,117,lERISARxLeHuk," eydFBrYLZsMWKPrv"
1002253,2021-09-05 05:35:36,100273,LEARNING_COMMITTING,133,RzIMAxjUnUFsjy,IdVBteghpofMGAmhCjXmRPUEBIZbWzdFBQpBXqxUHzBfPejJmvdaPWIqt apkqhYIGQYPXY
1002254,2021-09-08 13:20:57,100236,SEARCHING,126,gokdGwjHzOjwhAdJIdFiUXyHm,VLkRxmxbeogdwHCVkhWFPbwVFUABAuDtUlhjBtLzYlZrtzGRqKSjLlt
1002255,2021-09-19 06:58:42,100850,COMPLETION,123,cTzsFlNJw,yUZrrUedrDBadnmJStCp
1002256,2021-08-12 17:39:48,100759,SEARCHING,115,uhOBDhEBS,MsfpgcdrZVqCRoLkNXsnvzTLTkjScpQEfFsgNoIKEAhrKMVoCddXHXYoNlNGzImjGQxH
1002257,2021-08-08 19:54:38,100717,COMPLETION,103,NCGHJhOktpWDbWJyqweatAEBi,hCTgWMtlJEWTNBPwSHzSUKJGWjmqgRLmskJVajxjRSyGmApZjENdIJVnvTAdmipEw
1002258,2021-08-14 12:11:30,100390,FILTERING,116,osGbFrGzFK,SxoKFOWVOVuiAIUXdIGIjcTxRYSyzKqcfSKVxrswpVhOxFYLxuPtHipTtNaoSQRuQBuCiiXqQyypUxCVIaJKcSiIJYNF
1002259,2021-08-04 19:01:28,100549,LEARNING_COMMITTING,105,qEXrLSiMBYbHt,VegHlkhRvyIdcBMLWj lmAEyIubrJgyZ
1002260,2021-09-13 02:04:21,100770,FILTERING,115,kUjyywSGIz,mxUfNdwFLecFqxclJSZkkZrMWVdIKMzsjprezMiZtXPbYJMifcHjAMFxxb
1002261,2021-09-18 19:19:55,100752,SEARCHING,147,WfrbDrJYliCaXPNhSf,sE iHTjIdLapmWNaSbrBPAAFwcqUWmXAeMzzghpPiqwpfWoKjBGKO ZtFzLRmqAzVvdarouIFWn
1002262,2021-08-29 10:22:58,100582,LEARNING_COMMITTING,119,vcLKIVhSXbHJefZwXLwMiyIN,ugAoMwEq LRRBHl DWj zIRcKKWkjPaFMwITTQRJZZSwAY kkeUxEe BiLODioa RhBrNMBKh
1002263,2021-08-30 16:47:13,100953,CANCEL_PAYMENT,123,LSTPrVdEeSfQwslbVECQKsQXwJsBkm,XEAmUWBNrILFijgJZWHnivcpOgpO nuYy Cxt vEcSkhYLFPcsaxLTGGzlojffcoSnnSsCGTXiqvgKZRJfxVfDU
1002264,2021-08-09 05:29:09,100759,FILTERING,106,cNipJVeSHzdYAjtecbAhfFP,avCAgeZnGjMMvHHGRmYMigtBbZTjaoJLazTZ glJllXcMJhjYnzjoarMKixHEWQOLYdXMJLofXuWOZ
1002265,2021-09-24 16:06:22,100034,BROWSE,130,aRfjgJWijaauINKuUWKbDsKQ,VJPBTDuLgXsUHDSUO lxnSSRRnljYZwuecmlsYJWTDmksxGuksJDazDvszWbCTvuZzbd
1002266,2021-08-02 10:24:38,100655,COMPLETION,130,tfcAsuHXDBDpWThk,ZbPSENmfHKJNmaGRtODlzzjfToYhmTvyQAUghXLLidynVHHyqnhdPFa
1002267,2021-09-27 08:07:13,100736,LEARNING_COMMITTING,117,diXukgdBRE,lnQjSdqPUIasnGLxYHecrSeNXApRMrkXSkFMdcWWmovIVQsNlMbzRckqrDedaKFmgAqcoZqNhlaUc IViLVeVc
1002268,2021-09-25 04:14:18,100167,SEARCHING,114,DlrQcZZhRLXQcTvoAD,eKEAX BnmkvZxsXMZKm hpvxrYGzGgodqUIGViJzLTYCCgGziQVFXMSXhozmJRJdngNmhlXf
1002269,2021-09-05 15:58:18,100033,COMPARING,111,UHCVwqLekz,KimegYBgBVEphcnvwytXnFVoZhdeYQxzxDoFhbAGGUXrnVTJObU
1002270,2021-09-27 10:59:28,100680,SEARCHING,117,idDkQBxkRLBSSDaRHEx,HVgwoPWpNJX CNqobCLUFoCFNJLxTQxYrmvurfAHdxKEcZDtZTeNolKfEzmiqVVvmuecDSHqkfDUnTppwTUONuLKW
1002271,2021-08-23 12:42:52,100017,BROWSE,112,uFMcHnlqnWucIdWtqKqh,QPPkzyU PgGLTTkfo nqOttdJGgUecM vDVWaRGUKcrJtQDhBYekypizrRCFnEEhPfxGOncXtFE
1002272,2021-09-27 10:03:43,100998,COMPLETION,104,pBpeAPplryZTFagkxEloFDhrnmZ,PSXXoUEmVaoyPbZnXmCeTWN UJIbMJZSHzlavCnm nVDhG VFpLSJPhrqgQWgNCXOLheEpAcEndsOwDMkCgDnBphnRqzpPco
1002273,2021-09-12 21:36:39,100846,BROWSE,116,PcDAHNaIiyxwZIwJojTlRpQuSyvg,VumvqwkYNMBFIYLxYEweRnOSKyaxfgDCzvRqyuqAFxqzmiIvSFCpikAYalKzo
1002274,2021-09-22 08:32:35,100320,BROWSE,108,wmkG,VB qadSMTjGqKfjTXVkIqmIPzGQvevECoAXVdEgTuIatq OE
1002275,2021-09-12 15:08:31,100149,COMPARING,146,NLJJbe,zzYhIyEDTfYXASkOwDZHflLp
1002276,2021-08-18 16:36:27,100286,CANCEL_PAYMENT,138,ke,msegmWEIzesiFGZdVWVJvnNbLfmsJLFockdcOKuM s dUGbPVpobzaYKXnwnvGfpy
1002277,2021-08-12 14:34:24,100170,COMPARING,136,sJjsVAeQTkD,XtOwWElpWJuLJrjOrRgrQdkjfGojhNtuXTrMxcM
1002278,2021-09-23 21:05:44,100803,CANCEL_PAYMENT,144,XCLvNDvZhL,hNrAMDuEKnZTK JjKMepXfbEQMcIImFbv
1002279,2021-08-11 22:35:01,100842,COMPLETION,126,mmNuyBcTggFcqzicSsZdmqVdzz,YFjZaQZNqfNbDRAdHloiTYtVbvKPannENazgVSTyNuzBJXXTdmnqs
1002280,2021-09-18 00:09:00,100722,COMPARING,108,YuzXBLTVVSaZ,cQsRBEoJZvCDbA YxAHlcwqaVdIgXrtnMiBruPEcrfShLbNjZuiKzxtMzzWAOlpoDsJWjWIiiByOwWsq
1002281,2021-08-01 10:37:33,100454,COMPLETION,134,syDvut,UBiKNEmfaJqTMYeFxZofDxTwgX KvUQQcXjEEiL
1002282,2021-08-31 19:06:23,100905,BROWSE,116,PouRptpVeZMoAw,UQDcwfVvYzzDScFapcnFdYi ouAcOSNVUwlbjQGYbY
1002283,2021-08-10 10:44:56,100052,COMPARING,135,nsBP,MBOERKEiQXGCtMHWkxSfCJvtZpKxSuVzIJOoPYqPbexshQkFmegXajcsMtorVzEeromhXcVDjYNkJwfJHGUcF U
1002284,2021-08-15 03:14:38,100623,COMPLETION,106,dsuhLkeNYtPncEIyzr,DPXVtVuIeRIXLaCqLJCJKhPhOjOqcHFlYcYdhghrzmTRurEtgJh TZsrIbXGpnN gXtKaqJybQH
1002285,2021-08-24 21:39:43,100204,COMPLETION,105,FklKpqvbZzOsZ,DfQPNLzHISvBWmACtmmdgXhyxdWUhxloOaMkGUKNjQ
1002286,2021-08-15 10:13:20,100266,SEARCHING,112,BavqVqt,wbaiJcsxPUrIhBFcMEqZT DxNVthYyQHSYScoJMDQHTUGGsJnIdUMkpsGfvpEkZqhHRSBjhxhauvYzUBIOYskc
1002287,2021-09-20 16:06:46,100866,SEARCHING,118,rIYSypRLaQglvFmNffComMUZqQ,yPjQOQXsMdLdcCoIdpzYouzqVlzNvXFWzQQzG vGboegOkIGL
1002288,2021-09-07 20:44:03,100259,FILTERING,104,BLEnNCjTWcMSgpiUdivHBw,FNehIwKSlDWPxfHDJVQGrTh
1002289,2021-08-17 18:04:33,100211,COMPARING,142,EqxTUNRGkckMPvoFjuM,KCUpXylrJbfZgYSQKqOxLpzEqCCZFsftfdYEWRx
1002290,2021-08-06 12:53:15,100784,CANCEL_PAYMENT,135,LeDLePQoSkppyNuKjHSMRLLKKpg,zgBowvKMzbCHSQhzQBx
1002291,2021-08-21 16:25:06,100367,COMPLETION,106,xEAdGwGSzxKvGxcdAhWIByKyZu,jhiAGohzpKmuIwGEENWdiYpFLXGbOmZpAiZeEuQqhRAjjWX QPgce
1002292,2021-09-12 08:02:32,100483,CANCEL_PAYMENT,122,IZfyYOCsKNauGtBHNmaDcvLC,FgHGLgjbUwgtOcxSMvqLOtPf
1002293,2021-08-22 20:51:11,100203,COMPARING,107,qyCmtv,wGVZyjuuKdpIPsErEzmkNSEZLYgkyyJoTiZdZ PGwbDDUFdZgKJtKpOIeMQyyTLqAelcjOyyvqqWlGTRtigE BVbwQEVXnVAcvA
1002294,2021-09-03 17:06:39,100786,SEARCHING,125,gIDMqQZPiYPtbBX,DpRgHuXjNEJdCIvvmZPZnOFJpHCB
1002295,2021-09-14 11:35:15,100632,BROWSE,143,SZrTNbsdTc,pvVqEBIXNXOEVcGICNMMlm XKylDGkQWVbStTIJpUNehkVnau
1002296,2021-08-17 15:24:00,100293,SEARCHING,113,bC,w xTKUOypYNbLBYaIRakVVxO
1002297,2021-09-02 01:01:09,100978,SEARCHING,111,qTvrtevilUbsXKF," tJ bsXys HQWNRyyyUTWKDo"
1002298,2021-09-03 05:51:54,100287,COMPARING,133,TrXPgJqEsCWDPTYwGdjgadOP,sjUwlALQdfbhpBZUXH DPPDIXHoPYwxdWTN
1002299,2021-09-15 05:28:04,100300,SEARCHING,107,cIWIFFemgdsEHhBG,aVlszPWglRxkAteCYoKsSzssPFwNdHmxMfpPvJrCyIuabRQOMGiPlCTWhvbYFcRVBHSbTMWNyzzuxSsUxWLcomRiiDNbQ
1002300,2021-08-19 00:09:15,100452,SEARCHING,113,XFvnrUvWrIQYIVA,EIMzHAMhdErEKHfOGzuHPwDBRucK
1002301,2021-09-06 19:14:46,100821,SEARCHING,132,xRhSiNTogjJbGzlqRvgtN,hztkfLUYcctBCvH oMwGDPo SCOdkovbgfpPSNdlipvaEKrUviAq cgFwMveJBRsxAQJlDBZaYhuQeVeNr
1002302,2021-08-28 06:33:40,100731,BROWSE,132,oqetWVhREijDtRUpAbYqwi,MYDoPCvjMk rAoHJJLvCKKL
1002303,2021-09-02 17:38:41,100809,COMPARING,148,iZGmmNALrxmLKInYi,IZYBnckkxsMoW
1002304,2021-09-24 16:12:16,100626,COMPLETION,125,RNMywlerSAiQVtWxsGoMnMouoEg,GKhz Pzlk hONqhWJM MAumMSTJHAiwFMhiPEJGKwwjKBFJRRiJBAOYeEkebagpeSdOyleMMpLmVsdWWt uslKqZRjn
1002305,2021-08-05 13:17:40,100475,COMPLETION,125,,TglMHZzkNVLaoI darOuUoiJqaCROqVYlOwgOw
1002306,2021-09-18 12:15:02,100836,SEARCHING,140,viena,rMbAgv tQsnyZggfnEnNQmWHjurrXFTQjqNu
1002307,2021-09-21 02:27:54,100781,LEARNING_COMMITTING,110,KXRmuEI,CuPpORtxNFgGSNFUxwJaZSIjvOOr
1002308,2021-09-16 09:27:05,100348,LEARNING_COMMITTING,122,rNQoixqqxaCJTQKsVHsdxOEeuK,AgIulAMsYGMgUhfLkcrighs
1002309,2021-09-21 09:16:17,100317,LEARNING_COMMITTING,105,cEKWm,kWcDqMWFCHcdajlNgDjDeNe
1002310,2021-08-17 11:59:50,100233,CANCEL_PAYMENT,127,TGUy,nWnIGMtCvouB NxGKvBfNWiWzVBdezZUBejronQBYWd
1002311,2021-09-20 01:07:33,100954,COMPLETION,124,eFBRjxuTVAAQIM,LKcMiUBvvtlPKAhTYWEeLbPShrKeMwb efIraJzkIusoIMNCVr
1002312,2021-08-31 02:47:59,100668,BROWSE,140,ylilQAXgnXZdUpfhfDgBNxI,PXfvJRliewjvgufPjvOgOuHqNAePVoWPwLHOCmamCDwfNClsVPsdQOsIYOsfw
1002313,2021-09-06 12:34:59,100485,COMPARING,103,UJsSFmWebueLnGAdbho,CiYjtsiCoqqmDIdATaSIipTxYGoLPeuExibKBMfuHTbtlJkzPbSZi
1002314,2021-08-29 05:03:57,100228,SEARCHING,146,zOxrxufWBlZYaAxErpSdU,uBcrkbdDMWAHqU
1002315,2021-08-02 12:49:03,100412,COMPLETION,110,qnOFqSEgOZymjTMDa,WqlhUfhVBdoOMEOEXUrloHh RVud
1002316,2021-09-18 23:24:07,100072,SEARCHING,127,FVlThlVmme,JrfwtsCcoqJBPGXkCHJWGGCvlIpWzhiwvtwhqsCCUBJYvVTWFnRSUPOBPgxqP  XbwBtugHXHnAwhsZhnVddAON
1002317,2021-08-03 14:18:31,100740,CANCEL_PAYMENT,149,rIzqwxYiP,PkWmBycNANvlsBdIEc ZLmwIdGiABBhDjweLaVlYrHNjtffFNAtGOjolmJBCAbTwdRpMUc
1002318,2021-08-24 02:28:22,100474,BROWSE,126,IPI,ifzCTdOasOHhCqnwofyoRiTWeCBAjhIPYuHsfaeliAdAjdarq P
1002319,2021-08-15 05:12:46,100212,CANCEL_PAYMENT,136,YkowDnYposjh,ZfiBsrRNqzoDqKxvFTORHExJWQkgVHDKJTZFnfEqpSieNTpHSrfNWeIIbWvxnkCPMLSXqKgnidb
1002320,2021-09-27 10:52:34,100435,FILTERING,104,TnKNnFMTDYVcjagoRGxGEVOIaNG,jBMUbnTBQVgHHzROGjLIlt cybtstLAgIbMvirx FWJQMkegK ppCPjA F
1002321,2021-09-04 01:41:55,100404,BROWSE,113,alQKrxDqiQUY,qgsQyXKY tODjGYToQIvpGhwLnbOtaJbaJKqzNuGplRZzffruFbXMT AXgF
1002322,2021-09-09 18:29:37,100072,SEARCHING,117,oGZkZjTzOfPiJ,CUixGKyFLbTndgnxNRuBjZqXjThNQChdQSXSxKXCYLjtRDBlAQhdRBVLLxmOrAP IboXJJVWJNiEzGEspFfT
1002323,2021-09-17 15:54:38,100834,LEARNING_COMMITTING,108,mzQjpVJaBddkCfjtrdikIUX,sIEaKOKamyhEzVFjRsAeApfQtFhCsbPSQYCimxdD jShTFicVMEqKGs fpqLsIPIMuGtKcczfwOBANCWLinUpVNr
1002324,2021-08-16 18:41:50,100542,COMPARING,132,vfSMA,HegFoQqCAol
1002325,2021-08-30 01:27:36,100227,LEARNING_COMMITTING,102,EZjf,slrztxHW iYJZhBquPvblJgQDvsbUHYScudXEXUDLvDIDuKIA
1002326,2021-08-18 17:21:48,100171,COMPLETION,122,vQZwIQclMnQtZg,FdgbQDyTGFfVjerPNmbbWuMZebYyowzQxEfVFrIWsoMfWTONJNgIABYgeazJ
1002327,2021-09-13 06:48:13,100747,FILTERING,141,IiOgZfWWAtsMqACYoUoxifEScE,UefbunsqHBjc OOnZsjbTfAbmuvvTdTPqUNTJetrrSRKDLmKqTbcxIvSJtLBNfFYtfCBHAjixco
1002328,2021-09-03 18:34:53,100336,COMPARING,142,OuZG,UpDgatcXfgHtEw
1002329,2021-09-12 07:21:26,100802,COMPLETION,120,bKMdalIQ,kfHYOneDAeVpjTWNKgcxMzBkUGiaocTSllZRMV MRvbvDzzq mlFGQyPfLTyQUJOYs
1002330,2021-08-25 14:26:00,100418,BROWSE,107,vEotwUOAWrbrtBnOakRlIXBE,DAANplizu SmlnqWUkWTovYcAishcTKKslKfFJIrSeFSYvyHNSjDLfSLgIUGPBjbLiLbckqEpnS
1002331,2021-08-19 16:56:10,100430,FILTERING,119,wmWascAqTvCwwDxaOKQA,cHxweGcPUhTMorYxOSdZcP
1002332,2021-08-04 17:28:08,100688,SEARCHING,135,rlxtXDBEuSZMYQsrFIZuqrUefM,MmsdBoMnrtZJJN r e
1002333,2021-09-15 03:06:59,100448,COMPARING,129,QliAXJlFYRJBp,XwtQRfmQYXCuQDSYkbTzaEQpbPSRABNfEFXspSHDDERimSAfwaHeUvHNMrUOCiyJ
1002334,2021-08-21 16:58:22,100532,FILTERING,115,kmZJpRXSMAtIWDUEYjHY,RIHGmtDbPaXDzeBxMYsouIurtcNCKibTrhjRUccTD
1002335,2021-09-01 06:58:04,100248,SEARCHING,147,BPVmoXlhRhrywpeUARbC,STPyAIqjylPHYq
1002336,2021-09-28 13:39:54,100674,COMPLETION,103,cxWwAQulZNGFTFRz,CWthZhaeMYfTdDWVDgwOUSnijkucEIaMWCoislMLaOgFfU QkFbUYGjFab
1002337,2021-08-07 05:34:47,100448,COMPARING,149,lfEHMuhmFNodVPAzDwwdI,mHNmOwkGVuUoGRdOzWISbHDGYeyPWtucfHupRWnFz
1002338,2021-09-10 05:28:54,100420,COMPLETION,119,HUdbn,coKKUBWKEb
1002339,2021-09-19 10:44:04,100357,COMPLETION,146,kRDwzmyYAtnOjidsYghGJZSAtx,ZIEws UZDvDMhFdIQPIJPsrjwSByaqGOXVC
1002340,2021-09-22 10:28:25,100124,LEARNING_COMMITTING,127,ZJVuyxqV,OcRjWCmgTvcLLoLgqugeoA
1002341,2021-09-29 00:25:38,100409,COMPARING,149,jURKEYiTpAUqHAGSN,fNVFKWzVEPXp naUADwaRdTaptgIVLit iLhrq
1002342,2021-08-05 18:33:25,100976,COMPLETION,103,ezIlj,"xESszNajSHzUBwRKhVWqRnDaZhiON dbmWvkFZrNwn "
1002343,2021-08-04 22:34:27,100709,FILTERING,120,iQXm,LgngJjroPXTKCnGevBoSDHxFXOBnvIFtxIqBjzZLmZAUgoVrXmVABrpeRcbEqUJBdHgCtbSgwflhGzF
1002344,2021-08-11 22:02:16,100305,LEARNING_COMMITTING,136,adyPZOLpOUFbxBjKHoJC," KnsIRaMJYeCBojnOdtxlfPccqbEQPmnvofhhfvGGChnfWWgTJS SStaiysstgKJCCcsQPIOWGmkyyBCnrOHMaketTLlOv"
1002345,2021-09-06 08:12:41,100852,SEARCHING,131,nnvqCe,Ad ghDlAwlNlTpivgLXpsxbwRUmfiDqYNgtquDOjRohmaKbfetTXdCQyeaqQZGGXxMZRxKMAzi
1002346,2021-08-30 10:34:10,100166,COMPARING,110,eWMR,ITYljzCqYjMJQTENaMc
1002347,2021-09-26 04:15:49,100122,FILTERING,102,gwXwaJHcj,HIBDxIpBYPjrBTyKaEQfZOYqFavBwQhBi lfzMgdGAoOLuBCYndVYetBNMZJpCcVcmAKavn OTFjOnLYNFRTWqnoaAMkUpgpuaFR
1002348,2021-09-10 04:11:19,100594,BROWSE,115,MYReDpFgMXKvJUhkmFW,dAagT pNWtUjHnf uxWcaBapUYtKrExEaETyrJUwtSJoBXBlplkTDykAOGtIINdbqqPGlIZSVzyBFE
1002349,2021-08-04 01:21:36,100138,BROWSE,142,cwQ,vBfEMQpmOIYDcJcdYwCajlKTCFGoNRIWvNTlIj eiLrHsgtzpKOsqROCTyHwtJtbDdOopddGVSvetQwFOZDNyDhKMonifdmBi
1002350,2021-08-15 01:05:51,100439,COMPLETION,140,xrXAMK,BXzmHIVWStNltTVQRYPzn
1002351,2021-08-25 04:27:49,100498,COMPLETION,111,jxBeeFZeVBjPM," rldpEOJgunKGPjltWaeYIMVnEPyvpBIcBcu"
1002352,2021-09-22 20:00:27,100448,COMPLETION,113,eXgYnFyLYHpXFW,lDvnENqdtjt lKXXnUEWMeJUvExkOiJzFJwKVIhtmf
1002353,2021-09-18 11:04:03,100235,COMPARING,111,lAyaOVClAmcOnvTGwKSMySJ,rzgDfDJSShWHmnDMQMyUqHMvKxSreeUUIvpQnmcIXdDEsammXMSGoEfSJKkTTyutFlrOPxKLydBqYW
1002354,2021-09-24 01:03:50,100803,SEARCHING,101,NUs,vkququxZBk
1002355,2021-08-27 21:39:57,100846,BROWSE,139,eaqYHMFpgVPRlHViTUrZ,JhwfdMlUH haEmcAQKJISKxBGNs BbeClaQHlvrmMlFDQkdZJIePprpbzKJmQdnagCdYWhmHrYOscnPas
1002356,2021-09-22 20:56:43,100289,FILTERING,101,fjltFsgRmoHNZYyYtUhUPrgf,DsiFEOtLSOrBpXkOVuYoqVppJfYvRDlPsBCYDLMUHOAaJxqcUKdUHDJIOKnFNIsPOzCBiXFWTx PNfHFXOR
1002357,2021-08-16 20:06:04,100299,CANCEL_PAYMENT,137,RUIKRfhEuwqbC,tZFCqBZCGipnAHeVARmBBZLEfgbWvCkfUbrEhWkO P IyfNQzAkEQOBakIWagI
1002358,2021-08-21 20:10:59,100011,LEARNING_COMMITTING,138,OxSpOmLL,MGwaLAlLtAqtOcQImNZIexaoveUrysfLO cVVkoPIhzfgleiOSMYER
